movie_id,genre_id
797,23.0
797,26.0
798,14.0
798,23.0
799,12.0
799,14.0
799,16.0
800,12.0
800,14.0
800,16.0
801,18.0
801,14.0
801,2.0
802,18.0
1311,18.0
802,2.0
1311,2.0
802,23.0
1311,23.0
803,23.0
804,12.0
804,16.0
804,26.0
805,23.0
805,5.0
805,24.0
806,23.0
806,11.0
807,16.0
807,23.0
807,20.0
808,9.0
808,19.0
808,3.0
809,18.0
809,14.0
809,3.0
810,18.0
810,2.0
810,23.0
811,16.0
812,16.0
812,23.0
812,7.0
813,23.0
813,3.0
814,18.0
814,16.0
814,23.0
815,2.0
815,23.0
815,4.0
816,23.0
816,7.0
816,9.0
817,18.0
817,16.0
817,2.0
818,18.0
818,16.0
818,26.0
819,12.0
819,18.0
819,14.0
820,17.0
821,23.0
821,19.0
822,12.0
822,18.0
822,14.0
823,14.0
823,23.0
823,19.0
824,18.0
824,2.0
824,23.0
825,16.0
825,23.0
826,16.0
827,2.0
827,23.0
827,19.0
828,16.0
828,2.0
828,23.0
829,9.0
829,4.0
830,2.0
830,23.0
830,19.0
831,16.0
831,21.0
832,12.0
832,14.0
832,16.0
833,12.0
833,14.0
833,23.0
834,18.0
834,4.0
835,17.0
836,23.0
836,5.0
836,4.0
837,12.0
837,14.0
837,16.0
838,23.0
838,26.0
839,16.0
839,23.0
840,23.0
840,9.0
840,19.0
841,16.0
841,23.0
842,18.0
842,14.0
842,16.0
843,23.0
843,10.0
844,17.0
844,6.0
844,2.0
845,12.0
845,14.0
845,16.0
846,16.0
847,16.0
848,12.0
848,18.0
848,23.0
849,12.0
849,18.0
849,14.0
850,17.0
850,6.0
850,24.0
851,23.0
851,9.0
851,19.0
852,14.0
852,21.0
852,7.0
853,18.0
853,3.0
853,4.0
854,23.0
854,5.0
854,10.0
855,12.0
855,18.0
855,7.0
856,16.0
857,16.0
857,23.0
858,12.0
858,14.0
858,16.0
859,12.0
859,18.0
859,14.0
860,6.0
860,2.0
860,23.0
861,2.0
861,23.0
861,19.0
862,18.0
862,14.0
862,16.0
863,23.0
1870,23.0
864,18.0
864,9.0
864,3.0
865,18.0
865,2.0
