director_id,movie_id,person_id
3601,3274,12369
3602,3275,-
3603,3276,3105
3604,3277,-
3605,3278,1761
3606,3279,-
3607,32,13009
3608,3281,2688
3609,3282,-
36,3283,5941
3611,3284,208
3612,3285,3118
3613,3286,11074
3614,3287,17709
3615,3288,-
3616,3289,-
3617,3291,150
3618,3292,12623
3619,3293,9628
36,3294,-
3621,3295,145
3622,3295,1162
3623,3296,-
3624,3297,7933
3625,3298,-
3626,3299,6135
3627,33,16549
3628,3301,-
3629,3302,14845
36,3303,16354
3631,3304,-
3632,3305,9
3633,3306,11743
3634,3307,6997
3635,3308,-
3636,3309,-
3637,33,37
3638,3311,18333
3639,3311,33
36,3312,-
3641,3313,11878
3642,3314,433
3643,3315,-
3644,3316,7727
3645,3317,-
3646,3318,14902
3647,3318,7166
3648,3319,2546
3649,3319,8136
36,33,71
3651,3321,2777
3652,3322,48
3653,3323,16405
3654,3324,104
3655,3325,-
3656,3326,-
3657,3327,12034
3658,3328,155
3659,3329,8307
36,33,-
3661,3331,-
3662,3332,-
3663,3333,4578
3664,3334,14764
3665,3335,-
3666,3336,207
3667,3337,-
3668,3338,195
3669,3339,-
36,33,11183
3671,3341,-
3672,3342,-
3673,3343,18453
3674,3343,20777
3675,3344,17553
3676,3345,16136
3677,3346,-
3678,3347,12352
3679,884,4093
36,3348,4093
3681,3349,133
3682,3349,74
3683,3349,12685
3684,33,16396
3685,3351,-
3686,3352,-
3687,3353,15495
3688,3354,-
3689,3355,-
36,3356,14813
3691,3357,9244
3692,3358,14842
3693,3359,-
3694,33,-
3695,3361,-
3696,3362,-
3697,3363,-
3698,3364,-
3699,3365,10649
37,3366,-
3701,3367,-
3702,3368,249
3703,3369,127
3704,33,-
3705,3371,-
3706,3372,3209
3707,3372,12397
3708,3373,-
3709,3374,11497
37,3375,14786
3711,3376,29
3712,3377,-
3713,3378,-
3714,3379,1264
3715,33,7035
3716,3381,-
3717,3382,7108
3718,3383,20958
3719,3384,-
37,3385,-
3721,3386,1123
3722,3387,3366
3723,3388,6
3724,3389,-
3725,33,19798
3726,33,17632
3727,3391,-
3728,3392,7835
3729,3393,4052
37,3394,45
3731,3395,-
3732,3396,12658
3733,3397,5323
3734,3398,-
3735,3399,13343
3736,34,17191
3737,3401,925
3738,3402,13006
3739,3403,-
37,3404,-
3741,3405,-
3742,3406,821
3743,3407,1788
3744,3408,-
3745,3409,5587
3746,34,11254
3747,3411,-
3748,3412,9968
3749,3413,19813
37,3413,3399
3751,3413,7064
3752,3413,6123
3753,3413,14195
3754,3413,20841
3755,3414,20684
3756,3415,-
3757,3416,-
3758,3417,8204
3759,3417,17538
37,3418,128
3761,3418,3768
3762,3419,-
3763,34,8836
3764,3421,-
3765,3422,-
3766,3423,14575
3767,3424,5466
3768,3425,1761
3769,3426,-
37,3427,-
3771,3428,4268
3772,3429,1789
3773,34,1852
3774,3431,3075
3775,3432,-
3776,3433,5405
3777,3433,8949
3778,3434,-
3779,3435,5366
37,3436,-
3781,3437,2094
3782,3437,8815
3783,3438,11008
3784,3439,-
3785,34,51
3786,3441,-
3787,3442,20308
3788,3443,12497
3789,3444,8855
37,3444,2641
3791,3444,10616
3792,3444,15216
3793,3444,4666
3794,3445,-
3795,3446,-
3796,3447,7025
3797,3448,-
3798,3449,8642
3799,34,-
38,3451,-
3801,3452,-
3802,3453,11946
3803,3454,-
3804,3455,595
3805,3456,6794
3806,3457,-
3807,3458,-
3808,3459,15501
3809,34,17712
38,3461,-
3811,3462,16395
3812,6296,16395
3813,3462,9797
3814,6296,9797
3815,3463,-
3816,3464,17049
3817,3465,16918
3818,3466,18048
3819,3467,-
38,3468,11757
3821,3469,3354
3822,34,7609
3823,34,20982
3824,3471,12905
3825,3472,-
3826,3473,16011
3827,3474,17028
3828,3475,7004
3829,3476,59
38,3477,-
3831,3478,-
3832,3479,-
3833,34,8294
3834,3481,-
3835,3482,-
3836,3483,-
3837,3484,-
3838,3485,144
3839,3485,9221
38,3486,19269
3841,3487,-
3842,3488,-
3843,3489,19127
3844,34,10335
3845,3491,-
3846,3492,-
3847,3493,-
3848,3494,16939
3849,3494,14446
38,3495,-
3851,3496,3469
3852,3497,5234
3853,3498,-
3854,3499,-
3855,35,-
3856,3501,7714
3857,3502,-
3858,3503,12552
3859,3504,-
38,3505,25
3861,3506,-
3862,3507,-
3863,3508,-
3864,3509,-
3865,35,19013
3866,35,172
3867,3511,4018
3868,3512,18003
3869,3513,28
38,3514,20963
3871,3515,-
3872,3516,-
3873,3517,-
3874,3518,18349
3875,3519,-
3876,35,13247
3877,35,12301
3878,35,6389
3879,35,53
38,3521,-
3881,3522,-
3882,3523,-
3883,3524,-
3884,3525,5018
3885,3526,14062
3886,3527,10787
3887,3528,-
3888,3529,14774
3889,35,18773
38,3531,12825
3891,3532,15028
3892,3533,-
3893,3534,-
3894,3535,163
3895,3536,-
3896,3537,4221
3897,3538,13069
3898,3539,10527
3899,35,-
39,3541,5733
3901,3542,6533
3902,3543,-
3903,3544,9815
3904,3544,5821
3905,3545,5092
3906,3546,16273
3907,3546,7076
3908,3547,2385
3909,3548,-
39,3549,18003
3911,5521,18003
3912,35,-
3913,3551,7532
3914,3552,15274
3915,3553,-
3916,3554,17347
3917,3555,4367
3918,3556,-
3919,3557,-
39,3558,-
3921,3559,18396
3922,35,11116
3923,35,8515
3924,3561,2465
3925,3562,-
3926,3563,2662
3927,3564,-
3928,3565,-
3929,3566,-
39,3567,13679
3931,3567,15975
3932,3568,-
3933,3569,-
3934,35,3559
3935,3571,2814
3936,3572,20075
3937,3573,15044
3938,3573,9041
3939,3574,-
39,3575,44
3941,3576,-
3942,3577,-
3943,3578,-
3944,3579,20795
3945,3579,3725
3946,3579,16354
3947,3579,844
3948,35,18269
3949,3581,-
39,3582,-
3951,3583,7248
3952,3583,10139
3953,3584,10403
3954,3585,-
3955,3586,5851
3956,3587,-
3957,3588,8178
3958,3588,5051
3959,3589,-
39,35,14169
3961,35,234
3962,3591,12712
3963,3592,-
3964,3593,3407
3965,3594,9353
3966,3595,-
3967,3596,-
3968,3597,18576
3969,3598,1247
39,3599,-
3971,36,-
3972,3601,-
3973,3602,14019
3974,3603,18788
3975,3604,-
3976,3605,180
3977,3606,8449
3978,3607,-
3979,3608,11724
39,3609,308
3981,36,-
3982,3611,18018
3983,3611,15743
3984,3612,-
3985,3613,1849
3986,3614,-
3987,3615,-
3988,3616,19224
3989,3617,-
39,3618,-
3991,3619,179
3992,36,44
3993,3621,1782
3994,3622,-
3995,3623,2814
3996,3624,1365
3997,3624,17555
3998,3625,12712
3999,3626,8802
40,3627,10489
4001,3628,2038
4002,3629,-
4003,36,-
4004,3631,-
4005,3632,3407
4006,3633,7141
4007,3633,16221
4008,3634,-
4009,3635,14573
40,3636,-
4011,3637,-
4012,3638,2152
4013,3639,18144
4014,36,-
4015,3641,7773
4016,3642,4544
4017,3643,19489
4018,3644,16591
4019,3645,-
40,3646,-
4021,3647,34
4022,3648,-
4023,3649,2195
4024,36,20623
4025,3651,11705
4026,3652,14734
4027,3653,7729
4028,3653,18501
4029,3654,-
40,3655,-
4031,3656,-
4032,3657,-
4033,3658,535
4034,3659,11045
4035,36,-
4036,3661,-
4037,3662,-
4038,3663,8303
4039,3664,9085
40,3664,7089
4041,3665,15276
4042,6127,15276
4043,3666,-
4044,3667,5711
4045,3668,4296
4046,3669,9802
4047,36,10276
4048,3671,7933
4049,3672,10355
40,3673,13162
4051,3674,-
4052,3675,5042
4053,3676,18176
4054,3677,-
4055,3678,2423
4056,3679,18537
4057,36,17892
4058,3681,1028
4059,3682,-
40,3683,4052
4061,3684,4889
4062,3685,-
4063,3686,17452
4064,3687,309
4065,3688,-
4066,3689,13568
4067,36,3991
4068,3691,1849
4069,3692,-
40,3693,5984
4071,3694,16633
4072,3695,-
4073,3696,-
4074,3697,-
4075,3698,4748
4076,3699,4162
4077,37,132
4078,3701,12259
4079,3702,-
40,3703,-
4081,3704,17589
4082,3705,9042
4083,3706,12226
4084,3707,12599
4085,3708,-
4086,3709,9218
4087,37,15533
4088,3711,-
4089,3712,-
40,3713,-
4091,3714,18769
4092,3715,-
4093,3716,5574
4094,3717,-
4095,3718,-
4096,3719,7706
4097,37,7729
4098,37,1689
4099,3721,149
41,3722,-
4101,3723,-
4102,3724,6379
4103,3725,11515
4104,3726,8772
4105,3727,14526
4106,3728,1718
4107,3728,15495
4108,3729,-
4109,37,11103
41,3731,-
4111,3732,3975
4112,3733,7426
4113,3734,-
4114,3735,18483
4115,3735,11464
4116,3736,10613
4117,3736,4363
4118,3737,16591
4119,3738,-
41,3739,-
4121,37,-
4122,3741,20474
4123,3742,-
4124,3743,-
4125,3744,-
4126,3745,8485
4127,3746,17986
4128,3746,17901
4129,3747,-
41,3748,20448
4131,3749,12729
4132,37,-
4133,3751,5331
4134,3752,-
4135,3753,-
4136,3754,7738
4137,3755,-
4138,3756,15495
4139,3756,3738
41,3757,-
4141,3758,2814
4142,3759,9666
4143,37,3647
4144,3761,8388
4145,3761,6396
4146,3762,-
4147,3763,12544
4148,3764,17999
4149,3765,5305
41,3766,-
4151,3767,-
4152,3768,9801
4153,3769,163
4154,3769,2302
4155,37,9801
4156,3771,-
4157,3772,-
4158,10,1834
4159,10,29
41,3774,8874
4161,3775,-
4162,3776,-
4163,3777,15464
4164,3778,13455
4165,3779,-
4166,37,2763
4167,3781,-
4168,3782,16287
4169,3783,4466
41,3784,-
4171,3785,13617
4172,3786,107
4173,3787,15115
4174,3788,17549
4175,3789,-
4176,37,19772
4177,37,8725
4178,3791,6939
4179,3792,18759
41,3793,-
4181,3794,97
4182,3795,4529
4183,3796,-
4184,3797,12371
4185,3798,15533
4186,3799,2777
4187,38,-
4188,3801,-
4189,3802,15533
41,3803,-
4191,3804,17788
4192,3806,13943
4193,3807,-
4194,3808,-
4195,3809,-
4196,38,-
4197,3811,-
4198,3812,-
4199,3813,11862
42,3814,-
4201,3815,-
4202,3816,933
4203,3817,9021
4204,3818,20935
4205,3819,181
4206,38,-
4207,3821,7018
4208,3822,18438
4209,3823,15397
42,3823,7152
4211,1036,18003
4212,3824,18003
4213,1036,5014
4214,3824,5014
4215,3825,-
4216,3826,-
4217,3827,929
4218,3828,-
4219,3829,17178
42,38,8081
4221,38,16617
4222,38,9814
4223,3831,-
4224,3832,-
4225,3833,15756
4226,3834,-
4227,3835,18273
4228,3836,40
4229,3837,-
42,3838,-
4231,3839,5092
4232,38,20117
4233,38,13179
4234,3841,20079
4235,3842,6527
4236,3843,17228
4237,3843,128
4238,3844,-
4239,3845,-
42,3846,-
4241,3847,10235
4242,3847,18465
4243,3848,58
4244,3849,-
4245,38,7816
4246,3851,-
4247,3852,11853
4248,3853,19353
4249,3854,8801
42,3855,18029
4251,3856,14083
4252,3857,-
4253,3858,2861
4254,3859,19017
4255,38,9967
4256,3861,2687
4257,3862,7676
4258,3862,5811
4259,3863,13485
42,3864,6262
4261,3865,-
4262,3866,14462
4263,3866,16101
4264,3867,5405
4265,3868,19082
4266,3869,8111
4267,38,18173
4268,3871,-
4269,3872,-
42,3873,-
4271,3874,12987
4272,3875,5331
4273,3876,16186
4274,3877,-
4275,3878,5629
4276,3879,18213
4277,38,18997
4278,3881,-
4279,3882,-
42,3883,-
4281,3884,2721
4282,3885,-
4283,3886,5972
4284,3886,17776
4285,3887,-
4286,3888,-
4287,3889,19147
4288,38,1849
4289,3891,11546
42,3892,3304
4291,3893,-
4292,3894,-
4293,3895,15533
4294,3896,-
4295,3897,2644
4296,3898,8274
4297,3899,6861
4298,39,9113
4299,3901,13438
43,3902,5078
4301,3902,1332
4302,3903,-
4303,3904,-
4304,3905,-
4305,3906,-
4306,3907,-
4307,3908,-
4308,3909,17738
4309,39,-
43,3911,-
4311,3912,-
4312,3913,2262
4313,3913,7432
4314,3914,12541
4315,3915,-
4316,3916,-
4317,3917,7703
4318,3918,10069
4319,3919,-
43,39,-
4321,6389,-
4322,3921,-
4323,3922,-
4324,3923,15252
4325,3924,-
4326,3925,16163
4327,3926,11627
4328,3927,9524
4329,3928,-
43,3929,9437
4331,39,379
4332,39,23
4333,3931,12949
4334,3932,-
4335,3933,12275
4336,3934,17384
4337,3935,-
4338,3936,-
4339,3937,4724
43,3938,-
4341,3939,1024
4342,39,-
4343,3941,1406
4344,3942,-
4345,3943,-
4346,3944,-
4347,3945,-
4348,3946,-
4349,3947,-
43,3948,9501
4351,3949,1994
4352,39,15726
4353,3951,-
4354,3952,2288
4355,3953,1422
4356,3954,15847
4357,3955,2152
4358,3956,2256
4359,3957,-
43,3958,16843
4361,3958,3
4362,3959,167
4363,39,27
4364,3961,30
4365,3962,149
4366,3963,-
4367,3964,-
4368,3965,7901
4369,3966,11724
43,3967,11904
4371,3968,14937
4372,3969,-
4373,39,-
4374,3971,-
4375,3972,17106
4376,3973,-
4377,3974,-
4378,3975,-
4379,3976,2997
43,3977,18015
4381,3978,-
4382,3979,-
4383,39,-
4384,3981,16688
4385,3982,-
4386,3983,-
4387,3984,-
4388,3985,-
4389,3986,-
43,3987,20869
4391,3987,12522
4392,3988,8414
4393,3989,21032
4394,39,-
4395,3991,16981
4396,3992,5139
4397,3993,4214
4398,3994,18437
4399,3995,3991
44,3996,15619
4401,3997,-
4402,3998,81
4403,3999,-
4404,40,8838
4405,4001,18453
4406,4002,6426
4407,4003,187
4408,4004,202
4409,4005,18584
44,4006,12512
4411,4007,13325
4412,4008,15533
4413,4009,468
4414,40,-
4415,4011,8363
4416,4012,-
4417,4013,128
4418,4014,-
4419,4015,-
44,4016,6251
4421,4017,6701
4422,4018,-
4423,4019,32
4424,40,923
4425,4021,3498
4426,4022,-
4427,4023,-
4428,4024,805
4429,4025,-
44,4026,19403
4431,4027,7644
4432,4028,2238
4433,4029,6661
4434,40,-
4435,4031,-
4436,4032,171
4437,4033,54
4438,4034,12851
4439,4035,12697
44,4036,-
4441,4037,-
4442,4038,-
4443,4039,-
4444,40,-
4445,4041,-
4446,4042,-
4447,4043,-
4448,4044,16792
4449,4045,-
44,4046,14062
4451,4047,11668
4452,4047,4432
4453,4048,-
4454,4049,-
4455,40,-
4456,4051,-
4457,4052,17862
4458,4053,-
4459,4054,3815
44,4055,201
4461,4055,8302
4462,4056,-
4463,4057,759
4464,4058,-
4465,4059,61
4466,4061,4241
4467,4062,-
4468,4063,15852
4469,4064,1849
44,4065,-
4471,4066,21017
4472,4067,15525
4473,4068,7797
4474,4069,12548
4475,40,11192
4476,4071,-
4477,4072,-
4478,4073,-
4479,4074,2072
44,4074,1437
4481,4075,135
4482,4076,1015
4483,4077,-
4484,4078,-
4485,4079,-
4486,40,-
4487,4081,20379
4488,4082,18004
4489,4083,9261
44,4084,9253
4491,4085,3299
4492,4086,-
4493,4087,-
4494,4088,847
4495,4089,15157
4496,4089,2472
4497,40,12952
4498,4091,-
4499,4092,-
45,4093,8859
4501,4094,17689
4502,4095,13043
4503,4096,8677
4504,4097,-
4505,4098,-
4506,4099,18514
4507,41,79
4508,4101,-
4509,4102,5092
45,4103,-
4511,4104,5881
4512,4105,107
4513,4106,-
4514,4107,3665
4515,4108,-
4516,4109,78
4517,41,-
4518,4111,9801
4519,4112,-
45,4113,-
4521,4114,-
4522,4115,-
4523,4116,-
4524,4117,17378
4525,4118,-
4526,4119,3975
4527,41,4972
4528,4121,-
4529,4122,-
45,4123,17375
4531,4124,1522
4532,4125,17892
4533,4126,-
4534,4128,4959
4535,4128,12225
4536,4129,18927
4537,41,-
4538,4131,2761
4539,4132,-
45,4133,4661
4541,4134,12771
4542,4135,-
4543,4136,2589
4544,4137,18048
4545,4137,3716
4546,4138,7037
4547,4139,17537
4548,41,-
4549,4141,2715
45,4142,6948
4551,4143,7387
4552,4144,14506
4553,4145,5281
4554,4146,-
4555,4147,17827
4556,4148,11009
4557,4149,-
4558,41,11636
4559,4151,15839
45,4152,-
4561,4153,-
4562,4154,-
4563,4155,20568
4564,4156,15533
4565,4156,150
4566,4157,16047
4567,4158,11429
4568,4159,11265
4569,41,7195
45,41,13586
4571,4161,-
4572,4162,-
4573,4163,43
4574,4164,6262
4575,4165,-
4576,4166,163
4577,4167,-
4578,4168,6066
4579,4169,11274
45,41,-
4581,4171,-
4582,4172,-
4583,4173,-
4584,4174,-
4585,4175,-
4586,4176,-
4587,4177,-
4588,4178,19826
4589,4179,5842
45,41,16424
4591,41,4135
4592,4181,754
4593,4182,3468
4594,4183,759
4595,4184,17049
4596,4185,-
4597,4186,-
4598,4187,4882
4599,4188,-
46,4189,4284
4601,41,2614
4602,4191,-
4603,4192,15135
4604,4193,17605
4605,4194,10749
4606,4195,12497
4607,4196,-
4608,4197,57
4609,4198,8156
46,4198,57
4611,4198,15679
4612,4199,-
4613,42,-
4614,4201,9525
4615,4202,4571
4616,4203,9576
4617,4204,-
4618,4205,3243
4619,4206,-
46,4207,15388
4621,4208,-
4622,4209,8915
4623,42,15688
4624,4211,263
4625,4212,18213
4626,4213,3607
4627,4214,17334
4628,4214,17823
4629,4215,15903
46,4216,13716
4631,4217,6752
4632,4218,2522
4633,4218,20561
4634,4219,1406
4635,42,15663
4636,42,14001
4637,42,668
4638,4221,16292
4639,4222,-
46,4223,9086
4641,4224,-
4642,4225,2814
4643,4225,7668
4644,4226,-
4645,4227,1919
4646,4228,-
4647,4229,-
4648,42,3542
4649,4231,8668
46,4232,10597
4651,4233,9401
4652,4234,8401
4653,4235,59
4654,4236,-
4655,4237,-
4656,4238,-
4657,4239,-
4658,42,14027
4659,4241,20149
46,4242,138
4661,4242,179
4662,4242,2098
4663,4243,17225
4664,4244,-
4665,4245,7716
4666,4246,-
4667,653,14663
4668,4247,14663
4669,4248,2898
46,4249,6468
4671,42,15676
4672,4251,6889
4673,4252,-
4674,4253,2072
4675,4254,6911
4676,4255,20015
4677,4256,18453
4678,4257,16046
4679,4258,-
46,4259,16424
4681,4259,4135
4682,42,1765
4683,4261,17476
4684,4262,-
4685,4263,-
4686,4264,13042
4687,4265,11291
4688,4266,6806
4689,4267,18527
46,4267,1483
4691,4268,21095
4692,4268,4984
4693,4269,18699
4694,42,2599
4695,4271,-
4696,4272,-
4697,4273,6718
4698,4274,-
4699,4275,11544
47,4276,-
4701,4277,3196
4702,4278,-
4703,4279,80
4704,42,-
4705,4281,4109
4706,4282,1801
4707,4283,4517
4708,4284,16424
4709,4284,4135
47,4285,176
4711,4286,15676
4712,4287,16927
4713,4288,-
4714,4289,-
4715,42,13969
4716,4291,11076
4717,4292,17689
4718,4293,-
4719,4294,8669
47,4295,-
4721,4296,16153
4722,4297,-
4723,4298,14206
4724,4299,15824
4725,43,10732
4726,4301,19114
4727,4302,20345
4728,4302,9583
4729,4303,10418
47,4303,19082
4731,4303,3727
4732,4304,3886
4733,4304,9436
4734,4305,15536
4735,4306,59
4736,4307,7732
4737,4308,-
4738,4309,-
4739,43,15882
47,4311,-
4741,4312,12072
4742,4312,14934
4743,4313,-
4744,4314,11575
4745,4314,13444
4746,4315,18592
4747,4315,6041
4748,4316,-
4749,4317,10023
47,4318,-
4751,4319,-
4752,43,16112
4753,43,19555
4754,4321,-
4755,4322,16805
4756,4323,18777
4757,4324,14255
4758,5559,14255
4759,4325,-
47,6392,-
4761,4326,1974
4762,4327,-
4763,4328,-
4764,4329,-
4765,43,-
4766,4331,5921
4767,4332,194
4768,4333,15503
4769,4333,185
47,4335,12512
4771,4336,-
4772,4337,8278
4773,4338,6392
4774,4338,9751
4775,4339,-
4776,43,-
4777,4341,20161
4778,4342,-
4779,4343,-
47,4344,15192
4781,4345,-
4782,4346,6103
4783,4347,20892
4784,3245,-
4785,4348,-
4786,4349,-
4787,43,-
4788,4351,9177
4789,4352,6
47,4353,19645
4791,4354,4972
4792,4354,12779
4793,4355,54
4794,4356,-
4795,4357,10787
4796,4358,15934
4797,4359,11544
4798,43,20768
4799,4361,-
48,4362,3297
4801,4363,-
4802,4364,-
4803,4365,-
4804,4366,13647
4805,4367,-
4806,4368,14274
4807,4369,20117
4808,4369,13179
4809,43,6086
48,43,14253
4811,4371,13889
4812,4372,-
4813,4373,16041
4814,4374,-
4815,4375,19681
4816,4376,6555
4817,4377,6069
4818,4378,-
4819,4379,12662
48,43,16739
4821,4381,1151
4822,4382,-
4823,4383,18765
4824,4383,7822
4825,4384,-
4826,4385,-
4827,4386,2777
4828,4387,42
4829,4387,11155
48,4388,17383
4831,4389,9686
4832,43,4142
4833,4391,12738
4834,4392,10016
4835,4393,-
4836,4394,44
4837,4395,16118
4838,4396,17375
4839,4397,-
48,4398,-
4841,4399,2928
4842,44,166
4843,44,19975
4844,44,16617
4845,44,9814
4846,4401,12708
4847,4402,-
4848,4403,12698
4849,4403,6112
48,4404,6786
4851,4405,17675
4852,4405,20993
4853,4406,3574
4854,4407,-
4855,4408,-
4856,4409,-
4857,44,6394
4858,4411,7429
4859,4412,-
48,4413,-
4861,4414,-
4862,4415,5084
4863,4415,17298
4864,4416,6069
4865,4417,20429
4866,4418,4736
4867,4419,8105
4868,44,-
4869,4421,-
48,4422,3218
4871,4423,18697
4872,4424,-
4873,4425,1571
4874,4425,63
4875,4426,-
4876,4427,-
4877,4428,180
4878,4429,-
4879,44,8061
48,4431,-
4881,4432,6543
4882,4432,11605
4883,4433,-
4884,4434,15638
4885,4434,5446
4886,4435,7512
4887,4436,-
4888,4437,-
4889,5886,-
48,4438,6547
4891,4438,14846
4892,4439,-
4893,44,9202
4894,4441,-
4895,4442,1024
4896,4443,15533
4897,4444,9801
4898,4445,18606
4899,4446,77
49,4447,118
4901,4448,2832
4902,4449,-
4903,44,-
4904,4451,14852
4905,4452,7281
4906,4453,5005
4907,4454,-
4908,4455,-
4909,4456,-
49,4457,3055
4911,4458,-
4912,4459,18506
4913,44,-
4914,4461,3217
4915,4462,1024
4916,4463,-
4917,4464,19479
4918,4465,-
4919,4466,5403
49,4467,-
4921,4468,76
4922,4469,1789
4923,44,-
4924,4471,939
4925,4472,-
4926,4473,14948
4927,4474,-
4928,4475,5262
4929,4476,17803
49,4477,1552
4931,4478,17675
4932,4478,20993
4933,4479,4312
4934,44,-
4935,4481,-
4936,4482,-
4937,4483,16965
4938,4484,-
4939,4485,4363
49,4486,3586
4941,4487,7
4942,4488,9905
4943,4489,-
4944,44,15726
4945,4491,3702
4946,4492,-
4947,4493,12836
4948,4494,1292
4949,4495,19617
49,4496,3263
4951,4496,11739
4952,4497,6004
4953,4497,8466
4954,4498,10393
4955,4499,18954
4956,45,-
4957,4501,14099
4958,4502,11526
4959,4502,9851
49,4503,13679
4961,4504,1024
4962,4505,8703
4963,4506,32
4964,4507,-
4965,4508,-
4966,4509,-
4967,45,4492
4968,4511,15737
4969,4512,-
49,4513,8303
4971,4514,18584
4972,4515,11387
4973,4516,-
4974,4517,5305
4975,4518,12062
4976,4519,19767
4977,45,59
4978,4521,18
4979,4522,13839
49,4523,-
4981,4524,10735
4982,4525,3975
4983,4526,4471
4984,4527,-
4985,4528,5972
4986,4529,333
4987,45,-
4988,4531,2465
4989,4532,-
49,4533,19212
4991,4534,-
4992,4535,8853
4993,4536,9801
4994,4537,1999
4995,4538,2072
4996,4539,-
4997,45,20607
4998,4541,-
4999,4542,17295
50,4543,-
5001,4544,-
5002,4545,-
5003,4546,-
5004,4547,-
5005,4548,-
5006,4549,17348
5007,45,-
5008,4551,10573
5009,4552,6069
50,4553,12862
5011,4554,-
5012,4555,-
5013,4556,4596
5014,4557,-
5015,4558,1761
5016,4559,-
5017,45,-
5018,4561,5019
5019,4562,17473
50,4563,7878
5021,4564,-
5022,4565,7385
5023,4565,15245
5024,4566,2072
5025,4567,12161
5026,4568,-
5027,4569,2608
5028,45,-
5029,4571,9609
50,4571,78
5031,4572,13385
5032,4573,-
5033,4574,12639
5034,4575,-
5035,4577,20922
5036,4578,18906
5037,4579,3593
5038,45,14
5039,4581,20187
50,4582,14297
5041,4583,20344
5042,4584,-
5043,4585,15953
5044,4586,9113
5045,4587,7239
5046,4588,18372
5047,4589,14854
5048,45,7923
5049,4591,-
50,4592,-
5051,4593,-
5052,4594,-
5053,4595,-
5054,4596,647
5055,4597,3251
5056,4597,19104
5057,4598,10982
5058,4599,9136
5059,46,14755
50,46,3994
5061,46,20053
5062,46,15778
5063,4601,18284
5064,4602,20161
5065,4603,8081
5066,4603,16617
5067,4604,20669
5068,4605,-
5069,4606,58
50,4606,3876
5071,4607,12886
5072,4608,-
5073,4609,67
5074,4609,2898
5075,46,-
5076,4611,-
5077,4612,-
5078,4613,9172
5079,4614,4298
50,4615,5453
5081,4615,14337
5082,4616,-
5083,4617,59
5084,4618,4578
5085,4619,18431
5086,4619,10116
5087,46,-
5088,4621,-
5089,4622,20848
50,4623,142
5091,4624,-
5092,4625,-
5093,4626,6368
5094,4627,7662
5095,4628,180
5096,4629,5662
5097,46,-
5098,4631,17151
5099,4631,1816
51,4632,-
5101,4633,10661
5102,4634,-
5103,4635,-
5104,4636,3
5105,4637,-
5106,4638,8254
5107,4639,20174
5108,46,17412
5109,4641,11491
51,4641,19941
5111,4642,13193
5112,4643,313
5113,4644,13516
5114,4645,14994
5115,4645,20749
5116,4646,-
5117,4647,-
5118,4648,-
5119,4649,1845
51,46,3373
5121,4651,-
5122,4652,-
5123,4653,12658
5124,4654,17
5125,4655,18284
5126,4656,-
5127,4657,-
5128,4658,20403
5129,4659,8181
51,46,17264
5131,4661,-
5132,4662,1457
5133,4663,-
5134,4664,-
5135,4665,-
5136,4666,-
5137,4667,16674
5138,4668,843
5139,4668,7526
51,4669,5974
5141,46,-
5142,4671,-
5143,4672,19278
5144,4673,-
5145,4674,-
5146,4675,9393
5147,4676,3041
5148,4677,10489
5149,4678,15923
51,4679,3738
5151,46,18815
5152,4681,15766
5153,4682,17255
5154,4683,-
5155,4684,15129
5156,4685,-
5157,4686,20057
5158,4687,6479
5159,4688,-
51,4689,9948
5161,46,2546
5162,46,8136
5163,4691,18012
5164,4691,15323
5165,4692,17176
5166,4693,-
5167,4694,9736
5168,4695,20405
5169,4696,-
51,4697,8294
5171,4698,14103
5172,4699,17798
5173,47,-
5174,4701,4784
5175,4702,-
5176,4703,12886
5177,4704,18231
5178,4705,2759
5179,4706,12964
51,4707,-
5181,4708,179
5182,4709,-
5183,47,20663
5184,4711,145
5185,4712,-
5186,4713,159
5187,4713,60
5188,4714,4047
5189,4714,8241
51,4714,19601
5191,4714,15684
5192,4714,1948
5193,4715,11048
5194,4716,19117
5195,4716,14518
5196,4717,-
5197,4718,-
5198,4719,16323
5199,47,7887
52,4721,169
5201,4722,4487
5202,4723,12569
5203,4724,-
5204,4725,11328
5205,4726,-
5206,4727,-
5207,4728,10489
5208,4729,-
5209,47,15133
52,4731,21075
5211,4731,12141
5212,4732,59
5213,4733,6392
5214,4734,17314
5215,4735,14541
5216,4735,13166
5217,4736,2011
5218,4737,10335
5219,4738,17
52,4739,2285
5221,47,671
5222,4741,-
5223,4742,4052
5224,4743,4052
5225,4744,19681
5226,4745,5871
5227,4746,-
5228,4747,-
5229,4748,20935
52,4749,17166
5231,47,1377
5232,4751,1742
5233,4752,12544
5234,4752,14981
5235,4752,11729
5236,4752,307
5237,4752,11079
5238,4752,2926
5239,4753,9868
52,4754,113
5241,4755,4729
5242,4756,3578
5243,4757,174
5244,4757,12919
5245,4758,9868
5246,4759,16453
5247,4759,4109
5248,47,-
5249,5277,-
52,4761,11409
5251,4762,20021
5252,4763,5236
5253,4764,-
5254,4765,796
5255,4766,15328
5256,4767,-
5257,4768,40
5258,4769,19453
5259,47,12673
52,47,18859
5261,4771,-
5262,4772,-
5263,4773,16153
5264,4774,19757
5265,4775,-
5266,4776,-
5267,4777,5816
5268,4778,10131
5269,4779,-
52,47,16153
5271,4781,-
5272,4782,-
5273,4783,19639
5274,4784,8649
