movie_id,genre_id
684,4
684,1
684,5
685,4
685,5
685,7
686,6
686,3
687,8
687,6
687,2
688,6
688,11
688,2
689,7
689,6
689,9
690,14
690,6
690,12
691,7
691,6
692,6
693,7
693,15
693,9
694,6
694,2
694,13
695,8
695,6
696,1
696,3
697,14
697,8
697,6
698,6
698,9
699,14
699,6
699,15
700,7
701,1
701,8
701,6
702,1
702,7
702,8
703,2
703,10
703,3
704,7
704,6
704,9
705,6
705,9
706,7
706,6
707,7
708,6
708,3
709,16
709,18
710,14
710,6
710,9
711,7
711,8
711,6
712,8
712,6
712,3
713,1
713,6
713,3
714,1
714,2
714,13
715,8
5455,8
715,6
5455,6
715,10
5455,10
716,1
716,8
716,6
717,4
717,6
717,17
718,8
718,6
718,10
719,7
719,15
719,17
720,7
720,6
721,7
722,4
722,1
722,5
723,3
724,6
724,10
724,13
725,7
726,6
727,16
728,7
729,4
729,5
729,6
730,7
730,6
731,5
731,6
731,15
732,1
732,5
732,7
733,6
733,12
734,1
734,5
734,6
735,1
735,5
735,7
736,1
736,6
736,2
737,7
737,9
738,6
738,11
738,10
739,2
739,3
740,6
741,8
1864,8
741,6
1864,6
741,10
1864,10
742,1
742,7
742,11
743,6
743,10
743,3
744,5
744,6
745,1
745,8
745,6
746,1
746,8
746,6
747,4
747,5
747,7
748,1
748,6
748,13
749,1
749,5
749,14
750,5
750,15
750,11
751,10
751,3
752,6
752,9
753,4
753,6
753,11
754,1
754,7
754,8
755,4
755,7
756,5
756,7
756,6
757,1
757,6
757,11
758,3
1652,3
759,1
759,8
759,6
760,2
760,10
760,3
761,1
761,8
762,7
762,9
763,5
763,6
763,23
764,1
764,8
764,3
765,6
766,1
766,8
766,6
767,5
767,6
767,11
768,1
768,5
768,6
769,1
769,8
769,3
770,8
770,6
770,10
771,1
771,8
771,6
772,7
772,6
773,4
773,5
773,7
774,1
774,5
774,3
775,1
775,3
776,7
777,1
777,5
777,6
778,14
778,8
778,6
779,7
780,1
780,5
780,11
781,4
781,5
781,7
782,6
782,3
783,4
783,5
783,7
784,1
784,6
784,12
785,1
785,2
785,13
786,4
786,7
786,6
787,6
787,13
787,3
788,8
788,6
788,10
789,13
790,7
790,6
790,17
791,6
791,9
792,6
792,10
792,3
793,6
793,2
793,10
794,6
794,17
794,9
795,1
795,8
795,6
796,6
797,7
798,7
798,6
798,9
799,5
799,6
800,4
800,5
800,7
801,4
801,5
801,7
802,1
802,5
802,8
803,1
1312,1
803,8
1312,8
803,6
1312,6
804,6
805,4
805,7
805,9
806,6
806,12
806,18
807,6
807,17
808,7
808,6
808,22
809,2
809,10
809,13
810,1
810,5
810,13
811,1
811,8
811,6
812,7
813,7
813,6
813,11
814,6
814,13
815,1
815,7
815,6
816,8
816,6
816,3
817,6
817,11
817,2
818,1
818,7
818,8
819,1
819,7
819,9
820,4
820,1
820,5
821,16
822,6
822,10
823,4
823,1
823,5
824,5
824,6
824,10
825,1
825,8
825,6
826,7
826,6
827,7
828,8
828,6
828,10
829,7
829,8
829,6
830,2
830,3
831,8
831,6
831,10
832,7
832,15
833,4
833,5
833,7
834,4
834,5
834,6
835,1
835,3
836,16
837,6
837,12
837,3
838,4
838,5
838,7
839,6
839,9
840,7
840,6
841,6
841,2
841,10
842,7
842,6
843,1
843,5
843,7
844,6
844,23
845,16
845,14
845,8
846,4
846,5
846,7
847,7
848,7
849,4
849,1
849,6
850,4
850,1
850,5
851,16
851,14
851,18
852,6
852,2
852,10
853,5
853,15
853,11
854,1
854,13
854,3
855,6
855,12
855,23
856,4
856,1
856,11
857,7
858,7
858,6
859,4
859,5
859,7
860,4
860,1
860,5
861,14
861,8
861,6
862,8
862,6
862,10
863,1
863,5
863,7
864,6
1871,6
865,1
865,2
865,13
866,1
866,8
866,6
867,1
867,6
867,13
868,1
868,5
868,6
869,6
869,3
870,7
871,4
871,5
871,11
872,1
872,3
873,6
873,9
874,1
874,24
875,4
875,5
875,7
876,7
876,6
876,15
877,5
877,7
877,15
878,6
878,2
878,10
879,1
879,5
879,6
880,1
880,11
880,13
881,1
881,8
881,6
882,8
882,6
882,13
883,4
883,1
883,6
884,8
3348,8
884,6
3348,6
884,10
3348,10
885,14
885,8
885,6
886,6
887,1
887,5
887,8
888,7
888,6
888,13
889,7
889,8
889,6
890,7
890,3
891,4
891,7
891,15
892,6
893,3
894,10
894,13
894,3
895,6
895,10
895,3
896,5
896,6
896,11
897,4
897,1
897,7
898,6
898,13
898,3
899,1
899,6
899,12
900,8
900,13
900,3
901,7
901,9
902,4
902,5
902,7
903,1
903,8
904,4
904,1
904,6
905,1
905,5
905,7
906,6
2584,6
906,10
2584,10
906,3
2584,3
907,1
907,8
907,3
908,7
908,6
909,8
909,6
909,3
910,7
910,9
911,6
911,2
911,10
912,7
912,6
913,8
913,6
914,7
914,6
915,4
915,6
915,11
916,4
916,5
917,7
917,6
918,1
918,6
918,3
919,16
919,8
920,6
921,6
921,2
921,17
922,1
922,5
922,7
923,14
923,6
923,22
924,4
924,1
924,11
925,1
925,14
925,8
926,7
926,9
927,1
927,10
927,3
928,6
929,1
929,7
929,6
930,8
930,6
930,10
931,2
932,4
932,1
932,5
933,1
933,8
933,6
934,6
934,3
935,14
935,6
935,17
936,6
936,15
936,18
937,6
937,3
938,6
938,3
939,6
939,10
939,3
940,4
940,1
940,6
941,6
941,23
942,1
942,6
942,3
943,1
943,8
943,6
944,7
944,6
945,4
945,1
945,7
946,21
947,6
948,6
948,13
949,7
949,6
949,15
950,7
951,6
951,15
951,22
952,8
952,6
952,17
953,16
953,6
954,1
954,5
954,6
955,6
956,7
956,6
957,16
957,8
957,10
958,4
2710,4
958,6
2710,6
958,10
2710,10
959,1
959,3
960,8
960,6
960,12
961,7
961,6
961,9
962,8
962,10
962,9
963,6
963,2
963,10
964,7
965,8
965,6
966,6
966,10
966,3
967,6
967,2
967,13
968,6
2465,6
968,9
2465,9
968,13
2465,13
969,1
969,8
969,6
970,1
970,7
971,7
971,6
972,7
972,8
972,6
973,1
973,5
973,13
974,1
974,6
974,12
975,2
975,10
975,3
976,3
977,16
977,8
978,7
978,8
978,6
979,1
979,5
979,8
980,6
980,10
980,9
981,2
981,3
982,11
982,10
982,9
983,6
983,10
983,3
984,8
984,10
984,3
985,7
985,6
986,6
986,11
986,3
987,7
987,6
988,15
988,11
988,2
989,1
989,7
989,8
990,7
990,2
990,3
510,1
991,1
510,8
991,8
510,3
991,3
992,7
992,9
993,1
993,8
993,3
994,1
994,8
994,3
995,1
995,8
995,6
996,4
996,14
996,6
997,8
997,6
998,4
998,5
998,7
999,6
999,18
1000,4
1000,5
1000,6
1001,7
1001,8
1001,6
1002,7
1002,6
1003,8
1003,6
1003,10
1004,8
1004,6
1004,2
1005,8
1005,6
1005,10
1006,6
1006,3
1006,23
1007,7
1007,6
1007,9
1008,7
1008,6
1008,9
1009,6
1009,11
1009,2
1010,6
1010,10
1010,3
1011,7
1011,9
1012,7
1012,6
1012,15
1013,7
1013,8
1014,1
1014,6
1014,11
1015,8
1015,10
1015,3
1016,14
1016,7
1016,6
1017,6
1017,12
1018,6
1018,23
1019,1
1019,5
1019,13
1020,7
1021,6
1022,2
1022,17
1022,3
1023,4
1023,1
1023,5
1024,8
1024,6
1024,3
1025,1
1025,6
1025,3
1026,7
1026,8
1027,7
1027,11
1027,9
1028,16
1028,14
1028,8
1029,7
1029,11
1029,22
1030,7
1031,8
1031,6
1031,10
1032,8
1032,6
1032,3
1033,6
1033,2
1033,3
1034,4
1034,5
1034,7
1035,16
1035,6
1035,12
1036,1
3824,1
1036,7
3824,7
1036,8
3824,8
1037,7
1037,6
1038,1
1038,6
1038,3
1039,16
1039,8
1039,18
1040,2
1041,6
1041,11
1041,2
1042,8
1042,6
1042,11
1043,8
1043,6
1043,10
1044,14
1044,6
1044,12
1045,6
1045,12
1045,9
1046,7
1046,6
1046,23
1047,3
1048,3
1049,21
1050,7
1050,8
1050,6
1051,1
1051,5
1051,6
1052,5
1052,7
1052,8
1053,8
1053,6
1053,10
1054,1
1054,6
1054,12
1055,8
1055,6
1055,3
1056,6
1057,7
1057,6
1057,15
1058,21
1059,7
1059,6
1059,11
1060,4
1060,1
1060,8
1061,6
1061,2
1061,10
1062,4
1062,5
1062,7
1063,5
1063,7
1063,6
1064,1
1064,6
1064,18
1065,6
1065,2
1065,13
1066,7
1067,1
1067,6
1067,11
1068,6
1068,9
1069,6
1069,15
1069,11
1070,6
1070,2
1070,10
1071,6
1071,11
1071,2
1072,7
1072,6
1072,15
1073,1
1073,5
1073,7
1074,1
1074,8
1074,6
1075,4
1075,5
1075,7
1076,1
1076,5
1076,8
1077,1
1077,8
1077,6
1078,8
1078,6
1078,3
1079,7
1079,10
1079,9
1080,6
1080,9
1081,1
1081,8
1081,6
1082,16
1082,8
1082,6
1083,6
1083,17
1083,9
1084,8
1084,6
1084,11
1085,6
1085,11
1086,6
1086,13
1086,3
1087,1
1087,10
1087,13
1088,8
1088,6
1089,6
1089,2
1089,13
1090,1
1090,8
1090,6
1091,8
1091,6
1092,8
1092,6
1092,3
1093,6
1093,17
1093,9
1094,6
1095,6
1096,5
1096,7
1096,6
1097,20
1098,6
1099,1
1099,8
1099,6
1100,8
1100,6
1100,10
1101,5
1101,7
1101,6
1102,7
1103,7
1103,6
1103,15
1104,7
1104,17
1105,7
1105,6
1105,9
140,1
1106,1
140,8
1106,8
140,6
1106,6
1107,6
1107,9
1107,13
1108,6
1108,11
1108,2
1109,21
1110,6
1110,11
1110,10
1111,4
1111,1
1111,5
1112,2
1112,3
1113,6
1114,7
1114,6
1115,6
1115,9
1116,4
1116,6
1116,15
1117,8
1117,6
1117,10
1118,1
1118,8
1119,6
1119,11
1119,2
1120,6
1120,17
1120,9
1121,16
1121,5
1122,7
1122,6
1123,4
1123,1
1123,2
1124,7
1124,6
1125,7
1125,6
1125,15
1126,1
1126,3
1127,21
1128,1
1128,8
1128,6
1129,7
1129,6
1129,9
1130,6
1130,12
1130,23
1131,4
1131,5
1131,7
1132,4
1132,1
1132,5
1133,1
1133,11
1133,2
1134,8
1134,6
1134,11
1135,4
1135,1
1135,6
1136,8
1136,6
1136,10
1137,6
1137,10
1138,4
1138,5
1138,7
1139,16
1139,8
1139,12
1140,1
1140,6
1140,23
1141,1
1141,8
1141,6
1142,8
1142,6
1142,10
1143,6
1143,3
1144,1
1144,5
1144,7
1145,4
1145,5
1145,15
1146,4
1146,1
1146,6
1147,4
1147,1
1147,5
1148,6
1148,9
1149,1
1149,8
1149,6
1150,4
1150,1
1150,6
1151,4
1151,1
1151,5
1152,1
1152,7
1152,8
1153,6
1153,10
1153,3
1154,17
1155,7
1156,1
1156,8
1156,6
248,1
1157,1
248,5
1157,5
248,11
1157,11
1158,1
1158,6
1158,23
1159,6
1159,12
1160,7
1161,16
1161,8
1161,12
1162,6
1162,17
1162,9
1163,8
1163,6
1163,24
1164,6
4576,6
1164,9
4576,9
1165,1
1165,8
1165,6
1166,7
1166,6
1166,18
1167,7
1167,6
1167,18
1168,1
1168,5
1168,6
1169,1
1169,5
1169,15
1170,6
1170,3
1171,4
1171,1
1171,11
1172,4
1172,1
1172,5
1173,4
1173,5
1173,7
1174,4
1174,1
1174,8
1175,16
1175,8
1176,5
1176,7
1176,6
1177,6
1177,9
1177,13
1178,8
1178,6
1178,10
1179,1
1179,8
1179,10
1180,2
1180,3
1181,1
1181,14
1181,8
1182,4
1182,7
1182,6
1183,6
1183,2
1183,10
1184,5
1184,6
1184,3
1185,16
1186,4
1186,1
1186,5
1187,1
1187,5
1187,8
1188,13
1188,3
1189,4
1189,5
1189,7
1190,6
1190,23
1191,8
1191,6
1191,10
1192,1
1192,5
1192,8
1193,4
1193,1
1193,5
1194,16
1194,8
1195,6
1195,11
1195,10
1196,7
1196,6
1197,4
1197,5
1197,7
1198,4
1198,6
1198,11
1199,5
1199,7
1199,6
1200,7
1201,6
1201,10
1201,13
1202,6
1202,13
1203,8
1203,6
1203,3
1204,11
1204,2
1204,9
1205,1
1205,8
1205,6
1206,6
1206,9
1206,3
1207,8
1207,6
1207,9
1208,1
1208,5
1208,8
1209,1
1209,7
1209,6
1210,1
1210,8
1210,6
1211,7
1211,6
1211,11
1212,2
1212,10
1213,8
1213,6
1213,10
1214,7
1214,6
1215,6
1215,13
1216,4
1216,1
1216,5
1217,6
1217,11
1217,2
1218,1
1218,8
1218,6
1219,8
1219,6
1219,25
1220,7
5851,7
1220,6
5851,6
1220,15
5851,15
1221,7
1221,6
1221,9
1222,14
2507,14
1222,8
2507,8
1222,6
2507,6
1223,6
1223,12
1223,3
1224,4
1224,1
1224,7
1225,8
1225,6
1225,11
1226,4
1226,5
1226,7
1227,4
1227,1
1227,7
1228,7
1228,17
1229,7
1230,8
1230,6
